145828.3921331189,56284.6088637604
145827.7285304217,56286.0442771223
145828.7550484266,56286.9269258314
145829.2280892169,56286.1926515242
145829.2148416944,56286.1010579067
145828.4945705423,56286.9580560274
145828.6749204236,56287.0500295319
145827.9119223063,56286.9365677652
145828.7861949503,56287.3681133193
145828.5219832633,56286.8461127439
145829.0573181836,56286.2437189418
145828.8846520238,56286.0847834682
145827.7073461233,56286.6222126745
145827.7613961399,56286.3923130681
145827.4315485730,56286.1771495632
145827.4565155347,56287.2809546962
145828.2289469983,56286.0616769209
145827.7495148660,56286.0037040642
145827.2931198015,56287.1315679724
145827.8516547093,56286.6067374516
145828.5503907854,56287.1076757117
145826.9580342725,56286.7766400897
145827.3926422903,56286.4827747075
145827.7252755528,56287.2925545620
145827.4574593030,56286.1452932155
145827.5588758357,56286.0696277719
145827.8926222913,56286.2955254809
145827.8221394156,56286.1439081569
145827.4871114248,56286.9320329687
145826.6197362317,56286.9782193252
145827.1200670122,56287.0003270526
145826.4943442845,56286.0768527374
145826.3493949319,56287.1933431222
145827.7464283381,56286.9964381933
145827.1686292654,56287.3099477426
145827.0269293592,56286.1218668755
145827.6652240757,56286.4095863264
145826.8465946589,56286.9322526931
145826.6347550654,56286.7480798743
145826.2038841016,56286.3690267705
145826.9447009539,56286.8069716026
145826.8193502781,56286.6888487654
145827.3734280735,56287.2074134325
145826.5722545750,56286.7447305320
145827.8001438410,56287.1218325881
145826.8162615818,56286.6240906582
145825.4682172459,56286.5983805080
145827.3753156101,56287.0866533702
145827.5667268145,56286.5742550207
145826.2683600942,56287.3542296435
145827.8390935647,56286.7275570758
145826.2768116528,56287.1502863835
145826.4101903232,56287.1378939202
145826.3331825295,56287.5274951259
145826.9468002725,56287.3204619561
145826.7643564931,56286.9566577329
145827.0222604648,56287.4823941555
145825.9328976963,56287.3275137893
145826.5442401895,56286.5927603254
145827.1559682263,56287.1015361321
145826.5509801426,56286.6917652768
145826.8782505427,56286.3796344343
145826.5686510960,56287.3484763027
145826.0376516409,56286.5223751515
145826.9496326612,56286.5178805952
145826.9304629700,56287.4099713677
145826.7958005960,56287.3685061761
145826.7959765271,56287.1502262893
145826.0918754202,56287.1971517671
145826.8734480725,56287.0606170755
145826.2411634922,56287.2561168257
145825.6402404697,56287.5145901498
145825.5284489919,56286.9105579425
145826.1475653415,56287.2630352345
145826.5979089983,56286.6665546696
145827.1378747937,56287.2039372839
145826.2066806413,56287.5185719271
145827.0737843457,56287.1807441704
145826.1233694702,56286.8916931372
145826.2795158892,56287.1615730745
145826.6489615373,56287.1284182344
145826.2464883362,56287.0212493257
145826.0324234392,56287.1842534090
145826.3963292092,56286.8646778766
145826.9813819331,56287.2417267227
145825.7686429072,56286.3999774824
145826.2159912548,56287.0692469536
145825.6163486828,56287.1481487014
145826.1215644765,56287.4149122569
145826.2885213335,56287.1249958282
145825.1874543068,56287.0810466898
145826.5294005410,56287.4096317210
145826.6415373757,56286.5536056821
145825.4566791604,56286.7491387883
145826.2385483071,56287.2107492726
145825.5934430215,56287.0538715329
145825.3227487727,56287.6137147572
145826.5142155346,56286.2510037354
145825.2604263827,56287.4374128411
145826.2383311025,56287.4945134182
145826.1630055698,56286.6344518594
